#            mprod              mhscp              width               c300
     2.0600000e+03      2.0000000e+03      1.0000000e-19      2.8323698e-02
     2.0600000e+03      2.0000000e+03      1.8000000e-18      2.4519796e-02
     2.0600000e+03      2.0000000e+03      5.6000000e-18      1.7855912e-02
     2.0600000e+03      2.0000000e+03      2.2000000e-17      4.8242779e-03
     2.0600000e+03      2.0000000e+03      3.2000000e-17      2.2503005e-03
     2.0600000e+03      2.0000000e+03      4.6000000e-17      8.0209559e-04
     2.0600000e+03      2.0000000e+03      6.8000000e-17      1.7068127e-04
     2.0600000e+03      2.0000000e+03      1.0000000e-16      2.0542992e-05
     2.0600000e+03      2.0000000e+03      1.5000000e-16      9.5917289e-07
     2.0600000e+03      2.0000000e+03      2.2000000e-16      1.9347944e-08
     2.0600000e+03      2.0000000e+03      3.2000000e-16      1.4625229e-10
     5.0000000e+02      3.0000000e+02      1.0000000e+06      0.0000000e+00
     5.0000000e+02      3.5000000e+02      0.0000000e+00      0.0000000e+00
     2.0600000e+03      2.0000000e+03      1.0000000e+06      0.0000000e+00
     2.0800000e+03      2.0000000e+03      0.0000000e+00      2.7739183e-02
     2.0800000e+03      2.0000000e+03      1.0000000e-19      2.7502910e-02
     2.0800000e+03      2.0000000e+03      1.8000000e-18      2.3800266e-02
     2.0800000e+03      2.0000000e+03      5.6000000e-18      1.7314380e-02
     2.0800000e+03      2.0000000e+03      2.2000000e-17      4.6478911e-03
     2.0800000e+03      2.0000000e+03      3.2000000e-17      2.1571314e-03
     2.0800000e+03      2.0000000e+03      4.6000000e-17      7.6284121e-04
     2.0800000e+03      2.0000000e+03      6.8000000e-17      1.6012663e-04
     2.0800000e+03      2.0000000e+03      1.0000000e-16      1.8864396e-05
     2.0800000e+03      2.0000000e+03      1.5000000e-16      8.4972885e-07
     2.0800000e+03      2.0000000e+03      2.2000000e-16      1.6184551e-08
     2.0800000e+03      2.0000000e+03      3.2000000e-16      1.1050752e-10
     5.0000000e+02      3.5000000e+02      1.0000000e+06      0.0000000e+00
     5.0000000e+02      4.0000000e+02      0.0000000e+00      0.0000000e+00
     2.0800000e+03      2.0000000e+03      1.0000000e+06      0.0000000e+00
     2.1000000e+03      1.8000000e+03      0.0000000e+00      9.2875290e-02
     2.1000000e+03      1.8000000e+03      1.0000000e-19      9.2097682e-02
     2.1000000e+03      1.8000000e+03      1.8000000e-18      7.9945820e-02
     3.0050000e+03      3.0000000e+03      3.2000000e-17      5.4708529e-05
     2.1000000e+03      1.8000000e+03      5.6000000e-18      5.8771016e-02
     2.1000000e+03      1.8000000e+03      2.2000000e-17      1.7010865e-02
     2.1000000e+03      1.8000000e+03      3.2000000e-17      8.3408726e-03
     2.1000000e+03      1.8000000e+03      4.6000000e-17      3.1929494e-03
     2.1000000e+03      1.8000000e+03      6.8000000e-17      7.6028261e-04
     2.1000000e+03      1.8000000e+03      1.0000000e-16      1.0809986e-04
     2.1000000e+03      1.8000000e+03      1.5000000e-16      6.6425567e-06
     2.1000000e+03      1.8000000e+03      2.2000000e-16      1.9747675e-07
     2.1000000e+03      1.8000000e+03      3.2000000e-16      2.2579375e-09
     3.0050000e+03      3.0000000e+03      4.6000000e-17      1.5211735e-05
     5.0000000e+02      4.0000000e+02      1.0000000e+06      0.0000000e+00
     5.0000000e+02      4.5000000e+02      0.0000000e+00      0.0000000e+00
     2.1000000e+03      1.8000000e+03      1.0000000e+06      0.0000000e+00
     2.1000000e+03      2.0000000e+03      0.0000000e+00      2.6767286e-02
     2.1000000e+03      2.0000000e+03      1.0000000e-19      2.6538584e-02
     2.1000000e+03      2.0000000e+03      1.8000000e-18      2.2955443e-02
     2.1000000e+03      2.0000000e+03      5.6000000e-18      1.6683351e-02
     2.1000000e+03      2.0000000e+03      2.2000000e-17      4.4598660e-03
     2.1000000e+03      2.0000000e+03      3.2000000e-17      2.0644306e-03
     2.1000000e+03      2.0000000e+03      4.6000000e-17      7.2720419e-04
     2.1000000e+03      2.0000000e+03      6.8000000e-17      1.5160854e-04
     2.1000000e+03      2.0000000e+03      1.0000000e-16      1.7661437e-05
     2.1000000e+03      2.0000000e+03      1.5000000e-16      7.8088680e-07
     2.1000000e+03      2.0000000e+03      2.2000000e-16      1.4600350e-08
     2.1000000e+03      2.0000000e+03      3.2000000e-16      1.0258685e-10
     5.0000000e+02      4.5000000e+02      1.0000000e+06      0.0000000e+00
     5.0500000e+02      5.0000000e+02      0.0000000e+00      0.0000000e+00
     2.1000000e+03      2.0000000e+03      1.0000000e+06      0.0000000e+00
     2.1500000e+03      2.0000000e+03      0.0000000e+00      2.4778183e-02
     2.1500000e+03      2.0000000e+03      1.0000000e-19      2.4563968e-02
     2.1500000e+03      2.0000000e+03      1.8000000e-18      2.1211489e-02
     2.1500000e+03      2.0000000e+03      5.6000000e-18      1.5361368e-02
     2.1500000e+03      2.0000000e+03      2.2000000e-17      4.0525188e-03
     2.1500000e+03      2.0000000e+03      3.2000000e-17      1.8623422e-03
     2.1500000e+03      2.0000000e+03      4.6000000e-17      6.4988736e-04
     2.1500000e+03      2.0000000e+03      6.8000000e-17      1.3376705e-04
     2.1500000e+03      2.0000000e+03      1.0000000e-16      1.5371367e-05
     2.1500000e+03      2.0000000e+03      1.5000000e-16      6.7293747e-07
     2.1500000e+03      2.0000000e+03      2.2000000e-16      1.2539555e-08
     2.1500000e+03      2.0000000e+03      3.2000000e-16      8.2651514e-11
     5.0500000e+02      5.0000000e+02      1.0000000e+06      0.0000000e+00
     5.1000000e+02      5.0000000e+02      0.0000000e+00      0.0000000e+00
     2.1500000e+03      2.0000000e+03      1.0000000e+06      0.0000000e+00
     2.2000000e+03      1.8000000e+03      0.0000000e+00      8.8342186e-02
     2.2000000e+03      1.8000000e+03      1.0000000e-19      8.7596551e-02
     2.2000000e+03      1.8000000e+03      1.8000000e-18      7.5954356e-02
     2.2000000e+03      1.8000000e+03      5.6000000e-18      5.5718062e-02
     2.2000000e+03      1.8000000e+03      2.2000000e-17      1.6050338e-02
     2.2000000e+03      1.8000000e+03      3.2000000e-17      7.8652127e-03
     2.2000000e+03      1.8000000e+03      4.6000000e-17      3.0137401e-03
     2.2000000e+03      1.8000000e+03      6.8000000e-17      7.2086084e-04
     2.2000000e+03      1.8000000e+03      1.0000000e-16      1.0363454e-04
     2.2000000e+03      1.8000000e+03      1.5000000e-16      6.5114776e-06
     2.2000000e+03      1.8000000e+03      2.2000000e-16      1.9964265e-07
     2.2000000e+03      1.8000000e+03      3.2000000e-16      2.3420757e-09
     5.1000000e+02      5.0000000e+02      1.0000000e+06      0.0000000e+00
     5.2000000e+02      5.0000000e+02      0.0000000e+00      0.0000000e+00
     2.2000000e+03      1.8000000e+03      1.0000000e+06      0.0000000e+00
     2.2000000e+03      2.0000000e+03      0.0000000e+00      2.2933938e-02
     2.2000000e+03      2.0000000e+03      1.0000000e-19      2.2733535e-02
     2.2000000e+03      2.0000000e+03      1.8000000e-18      1.9600185e-02
     2.2000000e+03      2.0000000e+03      5.6000000e-18      1.4147732e-02
     2.2000000e+03      2.0000000e+03      2.2000000e-17      3.6896620e-03
     2.2000000e+03      2.0000000e+03      3.2000000e-17      1.6869037e-03
     2.2000000e+03      2.0000000e+03      4.6000000e-17      5.8572315e-04
     2.2000000e+03      2.0000000e+03      6.8000000e-17      1.2017865e-04
     2.2000000e+03      2.0000000e+03      1.0000000e-16      1.3853447e-05
     2.2000000e+03      2.0000000e+03      1.5000000e-16      6.1433315e-07
     2.2000000e+03      2.0000000e+03      2.2000000e-16      1.1697257e-08
     2.2000000e+03      2.0000000e+03      3.2000000e-16      8.2744766e-11
     5.2000000e+02      5.0000000e+02      1.0000000e+06      0.0000000e+00
     5.2500000e+02      4.5000000e+02      0.0000000e+00      0.0000000e+00
     2.2000000e+03      2.0000000e+03      1.0000000e+06      0.0000000e+00
     2.2500000e+03      1.4000000e+03      0.0000000e+00      2.3519234e-01
     2.2500000e+03      1.4000000e+03      1.0000000e-19      2.3341068e-01
     2.2500000e+03      1.4000000e+03      1.8000000e-18      2.0536334e-01
     2.2500000e+03      1.4000000e+03      5.6000000e-18      1.5545709e-01
     3.0100000e+03      3.0000000e+03      3.2000000e-17      5.3308412e-05
     2.2500000e+03      1.4000000e+03      2.2000000e-17      5.1073067e-02
     2.2500000e+03      1.4000000e+03      3.2000000e-17      2.7205923e-02
     2.2500000e+03      1.4000000e+03      4.6000000e-17      1.1781710e-02
     2.2500000e+03      1.4000000e+03      6.8000000e-17      3.4429936e-03
     2.2500000e+03      1.4000000e+03      1.0000000e-16      6.6365946e-04
     2.2500000e+03      1.4000000e+03      1.5000000e-16      6.4215633e-05
     2.2500000e+03      1.4000000e+03      2.2000000e-16      3.3351668e-06
     2.2500000e+03      1.4000000e+03      3.2000000e-16      7.2951964e-08
     2.2500000e+03      1.4000000e+03      4.6000000e-16      5.8839668e-10
     3.0100000e+03      3.0000000e+03      4.6000000e-17      1.4899358e-05
     5.2500000e+02      4.5000000e+02      1.0000000e+06      0.0000000e+00
     5.3000000e+02      5.0000000e+02      0.0000000e+00      0.0000000e+00
     2.2500000e+03      1.4000000e+03      1.0000000e+06      0.0000000e+00
     2.2500000e+03      1.6000000e+03      0.0000000e+00      1.3931225e-01
     2.2500000e+03      1.6000000e+03      1.0000000e-19      1.3819449e-01
     2.2500000e+03      1.6000000e+03      1.8000000e-18      1.2071378e-01
     2.2500000e+03      1.6000000e+03      5.6000000e-18      9.0156656e-02
     2.2500000e+03      1.6000000e+03      2.2000000e-17      2.8561017e-02
     2.2500000e+03      1.6000000e+03      3.2000000e-17      1.4941362e-02
     2.2500000e+03      1.6000000e+03      4.6000000e-17      6.2895507e-03
     2.2500000e+03      1.6000000e+03      6.8000000e-17      1.7423933e-03
     2.2500000e+03      1.6000000e+03      1.0000000e-16      3.0760801e-04
     2.2500000e+03      1.6000000e+03      1.5000000e-16      2.6000501e-05
     2.2500000e+03      1.6000000e+03      2.2000000e-16      1.1434351e-06
     2.2500000e+03      1.6000000e+03      3.2000000e-16      2.0187145e-08
     2.2500000e+03      1.6000000e+03      4.6000000e-16      1.1917869e-10
     5.3000000e+02      5.0000000e+02      1.0000000e+06      0.0000000e+00
     5.4000000e+02      5.0000000e+02      0.0000000e+00      0.0000000e+00
     2.2500000e+03      1.6000000e+03      1.0000000e+06      0.0000000e+00
     2.3000000e+03      2.0000000e+03      0.0000000e+00      2.0535172e-02
     2.3000000e+03      2.0000000e+03      1.0000000e-19      2.0353751e-02
     2.3000000e+03      2.0000000e+03      1.8000000e-18      1.7519534e-02
     2.3000000e+03      2.0000000e+03      5.6000000e-18      1.2599817e-02
     2.3000000e+03      2.0000000e+03      2.2000000e-17      3.2350980e-03
     2.3000000e+03      2.0000000e+03      3.2000000e-17      1.4649862e-03
     2.3000000e+03      2.0000000e+03      4.6000000e-17      5.0185352e-04
     2.3000000e+03      2.0000000e+03      6.8000000e-17      1.0083802e-04
     2.3000000e+03      2.0000000e+03      1.0000000e-16      1.1304916e-05
     2.3000000e+03      2.0000000e+03      1.5000000e-16      4.8573977e-07
     2.3000000e+03      2.0000000e+03      2.2000000e-16      9.1483325e-09
     5.4000000e+02      5.0000000e+02      1.0000000e+06      0.0000000e+00
     5.5000000e+02      3.5000000e+02      0.0000000e+00      0.0000000e+00
     2.3000000e+03      2.0000000e+03      1.0000000e+06      0.0000000e+00
     2.4000000e+03      1.8000000e+03      0.0000000e+00      8.2867003e-02
     2.4000000e+03      1.8000000e+03      1.0000000e-19      8.2169548e-02
     2.4000000e+03      1.8000000e+03      1.8000000e-18      7.1277888e-02
     2.4000000e+03      1.8000000e+03      5.6000000e-18      5.2338176e-02
     2.4000000e+03      1.8000000e+03      2.2000000e-17      1.5161816e-02
     2.4000000e+03      1.8000000e+03      3.2000000e-17      7.4635901e-03
     2.4000000e+03      1.8000000e+03      4.6000000e-17      2.8808966e-03
     2.4000000e+03      1.8000000e+03      6.8000000e-17      6.9816112e-04
     2.4000000e+03      1.8000000e+03      1.0000000e-16      1.0252915e-04
     2.4000000e+03      1.8000000e+03      1.5000000e-16      6.6851427e-06
     2.4000000e+03      1.8000000e+03      2.2000000e-16      2.1733244e-07
     2.4000000e+03      1.8000000e+03      3.2000000e-16      2.8115029e-09
     5.5000000e+02      3.5000000e+02      1.0000000e+06      0.0000000e+00
     5.5000000e+02      4.0000000e+02      0.0000000e+00      0.0000000e+00
     2.4000000e+03      1.8000000e+03      1.0000000e+06      0.0000000e+00
     2.4000000e+03      2.0000000e+03      0.0000000e+00      1.8637109e-02
     2.4000000e+03      2.0000000e+03      1.0000000e-19      1.8470850e-02
     2.4000000e+03      2.0000000e+03      1.8000000e-18      1.5875346e-02
     2.4000000e+03      2.0000000e+03      5.6000000e-18      1.1380212e-02
     2.4000000e+03      2.0000000e+03      2.2000000e-17      2.8864443e-03
     2.4000000e+03      2.0000000e+03      3.2000000e-17      1.2995821e-03
     2.4000000e+03      2.0000000e+03      4.6000000e-17      4.4251213e-04
     2.4000000e+03      2.0000000e+03      6.8000000e-17      8.8465673e-05
     2.4000000e+03      2.0000000e+03      1.0000000e-16      9.9239773e-06
     2.4000000e+03      2.0000000e+03      1.5000000e-16      4.3250138e-07
     2.4000000e+03      2.0000000e+03      2.2000000e-16      8.5390895e-09
     3.0200000e+03      3.0000000e+03      3.2000000e-18      8.2116599e-04
     5.5000000e+02      4.0000000e+02      1.0000000e+06      0.0000000e+00
     5.5000000e+02      4.5000000e+02      0.0000000e+00      0.0000000e+00
     2.4000000e+03      2.0000000e+03      1.0000000e+06      0.0000000e+00
     2.5000000e+03      5.0000000e+01      0.0000000e+00      0.0000000e+00
     3.0200000e+03      3.0000000e+03      3.2000000e-17      5.3806473e-05
     3.0200000e+03      3.0000000e+03      4.6000000e-17      1.4822346e-05
     3.0200000e+03      3.0000000e+03      6.8000000e-17      2.0341582e-06
     5.5000000e+02      4.5000000e+02      1.0000000e+06      0.0000000e+00
     5.5500000e+02      5.5000000e+02      0.0000000e+00      6.1857902e-01
     2.5000000e+03      5.0000000e+01      1.0000000e+06      0.0000000e+00
     2.5000000e+03      7.5000000e+01      0.0000000e+00      0.0000000e+00
     5.5500000e+02      5.5000000e+02      1.0000000e-19      6.1600849e-01
     5.5500000e+02      5.5000000e+02      3.2000000e-18      5.3919636e-01
     5.5500000e+02      5.5000000e+02      1.0000000e-17      3.9477963e-01
     5.5500000e+02      5.5000000e+02      3.2000000e-17      1.3553442e-01
     5.5500000e+02      5.5000000e+02      4.6000000e-17      6.8955985e-02
     5.5500000e+02      5.5000000e+02      6.8000000e-17      2.4778649e-02
     5.5500000e+02      5.5000000e+02      1.0000000e-16      6.1151215e-03
     5.5500000e+02      5.5000000e+02      1.5000000e-16      8.2041377e-04
     5.5500000e+02      5.5000000e+02      2.2000000e-16      6.4017673e-05
     5.5500000e+02      5.5000000e+02      3.2000000e-16      2.3739965e-06
     5.5500000e+02      5.5000000e+02      4.6000000e-16      3.6960657e-08
     5.5500000e+02      5.5000000e+02      6.8000000e-16      1.0899964e-10
     5.5500000e+02      5.5000000e+02      1.0000000e+06      0.0000000e+00
     5.6000000e+02      5.0000000e+02      0.0000000e+00      0.0000000e+00
     2.5000000e+03      7.5000000e+01      1.0000000e+06      0.0000000e+00
     2.5000000e+03      1.0000000e+02      0.0000000e+00      0.0000000e+00
     5.6000000e+02      5.0000000e+02      1.0000000e+06      0.0000000e+00
     5.6000000e+02      5.5000000e+02      0.0000000e+00      6.1688065e-01
     2.5000000e+03      1.0000000e+02      1.0000000e+06      0.0000000e+00
     2.5000000e+03      1.5000000e+02      0.0000000e+00      0.0000000e+00
     5.6000000e+02      5.5000000e+02      1.0000000e-19      6.1433525e-01
     5.6000000e+02      5.5000000e+02      3.2000000e-18      5.3820578e-01
     5.6000000e+02      5.5000000e+02      1.0000000e-17      3.9475071e-01
     5.6000000e+02      5.5000000e+02      3.2000000e-17      1.3618032e-01
